"gender","age_group","year","cancer_id","incidence"
"male","50-59",1997,"Prostate",76.27
"male","50-59",1998,"Prostate",79.82
"male","50-59",1999,"Prostate",82.29
"male","50-59",2000,"Prostate",106.57
"male","50-59",2001,"Prostate",101.54
"male","50-59",2002,"Prostate",122.37
"male","50-59",2003,"Prostate",152.36
"male","50-59",2004,"Prostate",199.32
"male","50-59",2005,"Prostate",197.08
"male","50-59",2006,"Prostate",169.62
"male","50-59",2007,"Prostate",147.86
"male","50-59",2008,"Prostate",156.59
"male","50-59",2009,"Prostate",165.21
"male","50-59",2010,"Prostate",179.86
"male","50-59",2011,"Prostate",153.15
"male","50-59",2012,"Prostate",144.98
"male","50-59",2013,"Prostate",148.74
"male","50-59",2014,"Prostate",136.6
"male","50-59",2015,"Prostate",129.76
"male","50-59",2016,"Prostate",132.85
"male","50-59",2017,"Prostate",150.34
"male","50-59",2018,"Prostate",132.23
"male","50-59",2019,"Prostate",124.77
"male","50-59",2020,"Prostate",115.64
"male","50-59",2021,"Prostate",126.82
"male","50-59",2022,"Prostate",133.51
"male","50-59",2023,"Prostate",144.79
"male","50-59",1963,"Kidney",11.14
"male","50-59",1964,"Kidney",14.49
"male","50-59",1965,"Kidney",11.51
"male","50-59",1966,"Kidney",13.76
"male","50-59",1967,"Kidney",12.66
"male","50-59",1968,"Kidney",13.29
"male","50-59",1969,"Kidney",14.51
"male","50-59",1970,"Kidney",22.19
"male","50-59",1971,"Kidney",20.9
"male","50-59",1972,"Kidney",15.39
"male","50-59",1973,"Kidney",17.19
"male","50-59",1974,"Kidney",17.02
"male","50-59",1975,"Kidney",14.96
"male","50-59",1976,"Kidney",22.59
"male","50-59",1977,"Kidney",19.87
"male","50-59",1978,"Kidney",18.54
"male","50-59",1979,"Kidney",16.76
"male","50-59",1980,"Kidney",22.73
"male","50-59",1981,"Kidney",20.06
"male","50-59",1982,"Kidney",25.3
"male","50-59",1983,"Kidney",27.55
"male","50-59",1984,"Kidney",23.31
"male","50-59",1985,"Kidney",27.95
"male","50-59",1986,"Kidney",30.68
"male","50-59",1987,"Kidney",30.28
"male","50-59",1988,"Kidney",29.38
"male","50-59",1989,"Kidney",24.56
"male","50-59",1990,"Kidney",26.87
"male","50-59",1991,"Kidney",28.81
"male","50-59",1992,"Kidney",23.55
"male","50-59",1993,"Kidney",27.82
"male","50-59",1994,"Kidney",30.84
"male","50-59",1995,"Kidney",26.65
"male","50-59",1996,"Kidney",33.64
"male","50-59",1997,"Kidney",33.09
"male","50-59",1998,"Kidney",25.81
"male","50-59",1999,"Kidney",23.02
"male","50-59",2000,"Kidney",22.91
"male","50-59",2001,"Kidney",20.15
"male","50-59",2002,"Kidney",21.7
"male","50-59",2003,"Kidney",23.07
"male","50-59",2004,"Kidney",22.64
"male","50-59",2005,"Kidney",24.2
"male","50-59",2006,"Kidney",23.34
"male","50-59",2007,"Kidney",22.38
"male","50-59",2008,"Kidney",21.49
"male","50-59",2009,"Kidney",22.9
"male","50-59",2010,"Kidney",23.17
"male","50-59",2011,"Kidney",22.83
"male","50-59",2012,"Kidney",26.17
"male","50-59",2013,"Kidney",26.53
"male","50-59",2014,"Kidney",22.28
"male","50-59",2015,"Kidney",26.65
"male","50-59",2016,"Kidney",23.27
"male","50-59",2017,"Kidney",25.83
"male","50-59",2018,"Kidney",29.99
"male","50-59",2019,"Kidney",27.15
"male","50-59",2020,"Kidney",23.29
"male","50-59",2021,"Kidney",27.28
"male","50-59",2022,"Kidney",21.73
"male","50-59",2023,"Kidney",25.93
"male","50-59",1963,"Bladder & urinary tract",12.42
"male","50-59",1964,"Bladder & urinary tract",15.34
"male","50-59",1965,"Bladder & urinary tract",14.92
"male","50-59",1966,"Bladder & urinary tract",15.05
"male","50-59",1967,"Bladder & urinary tract",13.53
"male","50-59",1968,"Bladder & urinary tract",19.49
"male","50-59",1969,"Bladder & urinary tract",19.95
"male","50-59",1970,"Bladder & urinary tract",21.27
"male","50-59",1971,"Bladder & urinary tract",19.97
"male","50-59",1972,"Bladder & urinary tract",15.85
"male","50-59",1973,"Bladder & urinary tract",18.12
"male","50-59",1974,"Bladder & urinary tract",24.39
"male","50-59",1975,"Bladder & urinary tract",21.76
"male","50-59",1976,"Bladder & urinary tract",19.49
"male","50-59",1977,"Bladder & urinary tract",28.51
"male","50-59",1978,"Bladder & urinary tract",29.91
"male","50-59",1979,"Bladder & urinary tract",25.76
"male","50-59",1980,"Bladder & urinary tract",25.92
"male","50-59",1981,"Bladder & urinary tract",29.9
"male","50-59",1982,"Bladder & urinary tract",24.91
"male","50-59",1983,"Bladder & urinary tract",24.06
"male","50-59",1984,"Bladder & urinary tract",27.97
"male","50-59",1985,"Bladder & urinary tract",25.62
"male","50-59",1986,"Bladder & urinary tract",17.86
"male","50-59",1987,"Bladder & urinary tract",24.85
"male","50-59",1988,"Bladder & urinary tract",23.97
"male","50-59",1989,"Bladder & urinary tract",24.56
"male","50-59",1990,"Bladder & urinary tract",19.96
"male","50-59",1991,"Bladder & urinary tract",22.75
"male","50-59",1992,"Bladder & urinary tract",22.06
"male","50-59",1993,"Bladder & urinary tract",25.96
"male","50-59",1994,"Bladder & urinary tract",23.94
"male","50-59",1995,"Bladder & urinary tract",22.09
"male","50-59",1996,"Bladder & urinary tract",28.31
"male","50-59",1997,"Bladder & urinary tract",23.64
"male","50-59",1998,"Bladder & urinary tract",21.91
"male","50-59",1999,"Bladder & urinary tract",21.87
"male","50-59",2000,"Bladder & urinary tract",21.26
"male","50-59",2001,"Bladder & urinary tract",23.1
"male","50-59",2002,"Bladder & urinary tract",20.66
"male","50-59",2003,"Bladder & urinary tract",23.83
"male","50-59",2004,"Bladder & urinary tract",19.41
"male","50-59",2005,"Bladder & urinary tract",24.7
"male","50-59",2006,"Bladder & urinary tract",25.08
"male","50-59",2007,"Bladder & urinary tract",20.87
"male","50-59",2008,"Bladder & urinary tract",24.05
"male","50-59",2009,"Bladder & urinary tract",25.24
"male","50-59",2010,"Bladder & urinary tract",23.44
"male","50-59",2011,"Bladder & urinary tract",25.75
"male","50-59",2012,"Bladder & urinary tract",24.03
"male","50-59",2013,"Bladder & urinary tract",21.44
"male","50-59",2014,"Bladder & urinary tract",23.35
"male","50-59",2015,"Bladder & urinary tract",25.31
"male","50-59",2016,"Bladder & urinary tract",20.29
"male","50-59",2017,"Bladder & urinary tract",21.48
"male","50-59",2018,"Bladder & urinary tract",25.08
"male","50-59",2019,"Bladder & urinary tract",17.55
"male","50-59",2020,"Bladder & urinary tract",28.01
"male","50-59",2021,"Bladder & urinary tract",20.81
"male","50-59",2022,"Bladder & urinary tract",20.3
"male","50-59",2023,"Bladder & urinary tract",21.56
"male","50-59",1963,"Melanoma of the skin",3.85
"male","50-59",1964,"Melanoma of the skin",5.54
"male","50-59",1965,"Melanoma of the skin",5.97
"male","50-59",1966,"Melanoma of the skin",7.74
"male","50-59",1967,"Melanoma of the skin",6.11
"male","50-59",1968,"Melanoma of the skin",6.64
"male","50-59",1969,"Melanoma of the skin",5.89
"male","50-59",1970,"Melanoma of the skin",9.71
"male","50-59",1971,"Melanoma of the skin",7.9
"male","50-59",1972,"Melanoma of the skin",7.93
"male","50-59",1973,"Melanoma of the skin",9.76
"male","50-59",1974,"Melanoma of the skin",8.28
"male","50-59",1975,"Melanoma of the skin",11.79
"male","50-59",1976,"Melanoma of the skin",12.4
"male","50-59",1977,"Melanoma of the skin",11.66
"male","50-59",1978,"Melanoma of the skin",10.11
"male","50-59",1979,"Melanoma of the skin",12.26
"male","50-59",1980,"Melanoma of the skin",12.76
"male","50-59",1981,"Melanoma of the skin",14.56
"male","50-59",1982,"Melanoma of the skin",20.63
"male","50-59",1983,"Melanoma of the skin",14.36
"male","50-59",1984,"Melanoma of the skin",15.15
"male","50-59",1985,"Melanoma of the skin",15.91
"male","50-59",1986,"Melanoma of the skin",19.03
"male","50-59",1987,"Melanoma of the skin",17.47
"male","50-59",1988,"Melanoma of the skin",28.61
"male","50-59",1989,"Melanoma of the skin",21.11
"male","50-59",1990,"Melanoma of the skin",19.58
"male","50-59",1991,"Melanoma of the skin",21.99
"male","50-59",1992,"Melanoma of the skin",18.32
"male","50-59",1993,"Melanoma of the skin",16.69
"male","50-59",1994,"Melanoma of the skin",18.87
"male","50-59",1995,"Melanoma of the skin",18.58
"male","50-59",1996,"Melanoma of the skin",29.98
"male","50-59",1997,"Melanoma of the skin",18.28
"male","50-59",1998,"Melanoma of the skin",18.91
"male","50-59",1999,"Melanoma of the skin",23.59
"male","50-59",2000,"Melanoma of the skin",20.71
"male","50-59",2001,"Melanoma of the skin",20.68
"male","50-59",2002,"Melanoma of the skin",20.13
"male","50-59",2003,"Melanoma of the skin",21.8
"male","50-59",2004,"Melanoma of the skin",21.65
"male","50-59",2005,"Melanoma of the skin",21.98
"male","50-59",2006,"Melanoma of the skin",26.82
"male","50-59",2007,"Melanoma of the skin",26.4
"male","50-59",2008,"Melanoma of the skin",24.31
"male","50-59",2009,"Melanoma of the skin",29.4
"male","50-59",2010,"Melanoma of the skin",25.02
"male","50-59",2011,"Melanoma of the skin",24.68
"male","50-59",2012,"Melanoma of the skin",29.64
"male","50-59",2013,"Melanoma of the skin",34.57
"male","50-59",2014,"Melanoma of the skin",28.72
"male","50-59",2015,"Melanoma of the skin",37.42
"male","50-59",2016,"Melanoma of the skin",40.32
"male","50-59",2017,"Melanoma of the skin",48.12
"male","50-59",2018,"Melanoma of the skin",39.26
"male","50-59",2019,"Melanoma of the skin",43.6
"male","50-59",2020,"Melanoma of the skin",36.05
"male","50-59",2021,"Melanoma of the skin",41.34
"male","50-59",2022,"Melanoma of the skin",38.88
"male","50-59",2023,"Melanoma of the skin",40.49
"male","50-59",1963,"Glioma",5.57
"male","50-59",1964,"Glioma",5.97
"male","50-59",1965,"Glioma",5.12
"male","50-59",1966,"Glioma",7.74
"male","50-59",1967,"Glioma",6.11
"male","50-59",1968,"Glioma",7.09
"male","50-59",1969,"Glioma",8.16
"male","50-59",1970,"Glioma",6.47
"male","50-59",1971,"Glioma",7.43
"male","50-59",1972,"Glioma",6.53
"male","50-59",1973,"Glioma",5.58
"male","50-59",1974,"Glioma",6.44
"male","50-59",1975,"Glioma",7.71
"male","50-59",1976,"Glioma",9.3
"male","50-59",1977,"Glioma",5.62
"male","50-59",1978,"Glioma",8.01
"male","50-59",1979,"Glioma",11.04
"male","50-59",1980,"Glioma",10.77
"male","50-59",1981,"Glioma",7.87
"male","50-59",1982,"Glioma",8.95
"male","50-59",1983,"Glioma",7.37
"male","50-59",1984,"Glioma",11.27
"male","50-59",1985,"Glioma",8.54
"male","50-59",1986,"Glioma",8.93
"male","50-59",1987,"Glioma",8.54
"male","50-59",1988,"Glioma",10.44
"male","50-59",1989,"Glioma",11.13
"male","50-59",1990,"Glioma",8.06
"male","50-59",1991,"Glioma",8.72
"male","50-59",1992,"Glioma",10.84
"male","50-59",1993,"Glioma",9.64
"male","50-59",1994,"Glioma",11.97
"male","50-59",1995,"Glioma",10.17
"male","50-59",1996,"Glioma",8.66
"male","50-59",1997,"Glioma",8.82
"male","50-59",1998,"Glioma",7.8
"male","50-59",1999,"Glioma",11.22
"male","50-59",2000,"Glioma",11.6
"male","50-59",2001,"Glioma",8.33
"male","50-59",2002,"Glioma",10.46
"male","50-59",2003,"Glioma",11.41
"male","50-59",2004,"Glioma",8.71
"male","50-59",2005,"Glioma",12.6
"male","50-59",2006,"Glioma",10.18
"male","50-59",2007,"Glioma",10.81
"male","50-59",2008,"Glioma",8.7
"male","50-59",2009,"Glioma",13.27
"male","50-59",2010,"Glioma",12.64
"male","50-59",2011,"Glioma",9.82
"male","50-59",2012,"Glioma",10.95
"male","50-59",2013,"Glioma",9.65
"male","50-59",2014,"Glioma",9.39
"male","50-59",2015,"Glioma",8.61
"male","50-59",2016,"Glioma",9.74
"male","50-59",2017,"Glioma",9.79
"male","50-59",2018,"Glioma",12.27
"male","50-59",2019,"Glioma",11.79
"male","50-59",2020,"Glioma",10.26
"male","50-59",2021,"Glioma",10.4
"male","50-59",2022,"Glioma",10.01
"male","50-59",2023,"Glioma",12.82
"male","60-69",1963,"Colon",40.94
"male","60-69",1964,"Colon",33.34
"male","60-69",1965,"Colon",27.66
"male","60-69",1966,"Colon",30.8
"male","60-69",1967,"Colon",29.78
"male","60-69",1968,"Colon",23.4
"male","60-69",1969,"Colon",26.4
"male","60-69",1970,"Colon",32.21
"male","60-69",1971,"Colon",38.47
"male","60-69",1972,"Colon",41.2
"male","60-69",1973,"Colon",34.54
"male","60-69",1974,"Colon",33.76
"male","60-69",1975,"Colon",38.7
"male","60-69",1976,"Colon",42.33
"male","60-69",1977,"Colon",45.63
"male","60-69",1978,"Colon",35.27
"male","60-69",1979,"Colon",39.44
"male","60-69",1980,"Colon",44.64
"male","60-69",1981,"Colon",46.87
"male","60-69",1982,"Colon",56.74
"male","60-69",1983,"Colon",60.29
"male","60-69",1984,"Colon",55.89
"male","60-69",1985,"Colon",60.88
"male","60-69",1986,"Colon",43.44
"male","60-69",1987,"Colon",49.08
"male","60-69",1988,"Colon",56.94
"male","60-69",1989,"Colon",54.04
"male","60-69",1990,"Colon",53.99
"male","60-69",1991,"Colon",58.7
"male","60-69",1992,"Colon",56.87
"male","60-69",1993,"Colon",66.62
"male","60-69",1994,"Colon",56.21
"male","60-69",1995,"Colon",71.88
"male","60-69",1996,"Colon",71.06
"male","60-69",1997,"Colon",73.31
"male","60-69",1998,"Colon",66.29
"male","60-69",1999,"Colon",68.53
"male","60-69",2000,"Colon",61.14
"male","60-69",2001,"Colon",68.29
"male","60-69",2002,"Colon",64.14
"male","60-69",2003,"Colon",64.75
"male","60-69",2004,"Colon",76.76
"male","60-69",2005,"Colon",78.76
"male","60-69",2006,"Colon",74.59
"male","60-69",2007,"Colon",74.27
"male","60-69",2008,"Colon",78.94
"male","60-69",2009,"Colon",72
"male","60-69",2010,"Colon",75.81
"male","60-69",2011,"Colon",71.9
"male","60-69",2012,"Colon",67.62
"male","60-69",2013,"Colon",70.9
"male","60-69",2014,"Colon",80.58
"male","60-69",2015,"Colon",77.36
"male","60-69",2016,"Colon",73.5
"male","60-69",2017,"Colon",68.14
"male","60-69",2018,"Colon",71.97
"male","60-69",2019,"Colon",79.55
"male","60-69",2020,"Colon",78.84
"male","60-69",2021,"Colon",87.38
"male","60-69",2022,"Colon",120.94
"male","60-69",2023,"Colon",139.52
"male","60-69",1963,"Rectum & rectosigmoid",30.16
"male","60-69",1964,"Rectum & rectosigmoid",34.73
"male","60-69",1965,"Rectum & rectosigmoid",32.39
"male","60-69",1966,"Rectum & rectosigmoid",33.43
"male","60-69",1967,"Rectum & rectosigmoid",36.75
"male","60-69",1968,"Rectum & rectosigmoid",40.64
"male","60-69",1969,"Rectum & rectosigmoid",44.4
"male","60-69",1970,"Rectum & rectosigmoid",37.48
"male","60-69",1971,"Rectum & rectosigmoid",38.47
"male","60-69",1972,"Rectum & rectosigmoid",42.89
"male","60-69",1973,"Rectum & rectosigmoid",36.21
"male","60-69",1974,"Rectum & rectosigmoid",46.49
"male","60-69",1975,"Rectum & rectosigmoid",45.89
"male","60-69",1976,"Rectum & rectosigmoid",46.23
"male","60-69",1977,"Rectum & rectosigmoid",51.26
"male","60-69",1978,"Rectum & rectosigmoid",51.2
"male","60-69",1979,"Rectum & rectosigmoid",52.78
"male","60-69",1980,"Rectum & rectosigmoid",56.39
"male","60-69",1981,"Rectum & rectosigmoid",43.94
"male","60-69",1982,"Rectum & rectosigmoid",42.7
"male","60-69",1983,"Rectum & rectosigmoid",49.27
"male","60-69",1984,"Rectum & rectosigmoid",46.76
"male","60-69",1985,"Rectum & rectosigmoid",49.15
"male","60-69",1986,"Rectum & rectosigmoid",57.02
"male","60-69",1987,"Rectum & rectosigmoid",48.56
"male","60-69",1988,"Rectum & rectosigmoid",47.2
"male","60-69",1989,"Rectum & rectosigmoid",49.09
"male","60-69",1990,"Rectum & rectosigmoid",50.61
"male","60-69",1991,"Rectum & rectosigmoid",51.12
"male","60-69",1992,"Rectum & rectosigmoid",55
"male","60-69",1993,"Rectum & rectosigmoid",46.73
"male","60-69",1994,"Rectum & rectosigmoid",54.37
"male","60-69",1995,"Rectum & rectosigmoid",59.52
"male","60-69",1996,"Rectum & rectosigmoid",52.84
"male","60-69",1997,"Rectum & rectosigmoid",64.71
"male","60-69",1998,"Rectum & rectosigmoid",57.33
"male","60-69",1999,"Rectum & rectosigmoid",57.48
"male","60-69",2000,"Rectum & rectosigmoid",59.38
"male","60-69",2001,"Rectum & rectosigmoid",53.6
"male","60-69",2002,"Rectum & rectosigmoid",65.41
"male","60-69",2003,"Rectum & rectosigmoid",58.44
"male","60-69",2004,"Rectum & rectosigmoid",63.62
"male","60-69",2005,"Rectum & rectosigmoid",56.2
"male","60-69",2006,"Rectum & rectosigmoid",63.35
"male","60-69",2007,"Rectum & rectosigmoid",65.08
"male","60-69",2008,"Rectum & rectosigmoid",64.16
"male","60-69",2009,"Rectum & rectosigmoid",59.79
"male","60-69",2010,"Rectum & rectosigmoid",55.16
"male","60-69",2011,"Rectum & rectosigmoid",61.12
"male","60-69",2012,"Rectum & rectosigmoid",56.84
"male","60-69",2013,"Rectum & rectosigmoid",66.1
"male","60-69",2014,"Rectum & rectosigmoid",66.73
"male","60-69",2015,"Rectum & rectosigmoid",71.05
"male","60-69",2016,"Rectum & rectosigmoid",64.14
"male","60-69",2017,"Rectum & rectosigmoid",63.41
"male","60-69",2018,"Rectum & rectosigmoid",65.2
"male","60-69",2019,"Rectum & rectosigmoid",66.68
"male","60-69",2020,"Rectum & rectosigmoid",62.38
"male","60-69",2021,"Rectum & rectosigmoid",79.54
"male","60-69",2022,"Rectum & rectosigmoid",92.96
"male","60-69",2023,"Rectum & rectosigmoid",93.7
"male","60-69",1963,"Liver",7.18
"male","60-69",1964,"Liver",9.72
"male","60-69",1965,"Liver",7.42
"male","60-69",1966,"Liver",13.11
"male","60-69",1967,"Liver",10.14
"male","60-69",1968,"Liver",13.55
"male","60-69",1969,"Liver",15
"male","60-69",1970,"Liver",10.54
"male","60-69",1971,"Liver",13.78
"male","60-69",1972,"Liver",15.24
"male","60-69",1973,"Liver",20.61
"male","60-69",1974,"Liver",18.27
"male","60-69",1975,"Liver",18.24
"male","60-69",1976,"Liver",19.49
"male","60-69",1977,"Liver",15.77
"male","60-69",1978,"Liver",22.76
"male","60-69",1979,"Liver",20.3
"male","60-69",1980,"Liver",21.73
"male","60-69",1981,"Liver",20.5
"male","60-69",1982,"Liver",20.47
"male","60-69",1983,"Liver",20.29
"male","60-69",1984,"Liver",22.81
"male","60-69",1985,"Liver",25.14
"male","60-69",1986,"Liver",21.72
"male","60-69",1987,"Liver",16.36
"male","60-69",1988,"Liver",20.01
"male","60-69",1989,"Liver",20.33
"male","60-69",1990,"Liver",20.25
"male","60-69",1991,"Liver",18.93
"male","60-69",1992,"Liver",18.64
"male","60-69",1993,"Liver",19.43
"male","60-69",1994,"Liver",16.59
"male","60-69",1995,"Liver",20.6
"male","60-69",1996,"Liver",28.7
"male","60-69",1997,"Liver",13.58
"male","60-69",1998,"Liver",23.29
"male","60-69",1999,"Liver",17.24
"male","60-69",2000,"Liver",20.23
"male","60-69",2001,"Liver",22.91
"male","60-69",2002,"Liver",25.06
"male","60-69",2003,"Liver",22.7
"male","60-69",2004,"Liver",26.27
"male","60-69",2005,"Liver",29.68
"male","60-69",2006,"Liver",29.61
"male","60-69",2007,"Liver",31.12
"male","60-69",2008,"Liver",27.54
"male","60-69",2009,"Liver",32.79
"male","60-69",2010,"Liver",27.12
"male","60-69",2011,"Liver",27.56
"male","60-69",2012,"Liver",30.02
"male","60-69",2013,"Liver",29.38
"male","60-69",2014,"Liver",29.63
"male","60-69",2015,"Liver",35.66
"male","60-69",2016,"Liver",31.93
"male","60-69",2017,"Liver",41.44
"male","60-69",2018,"Liver",32.74
"male","60-69",2019,"Liver",28.9
"male","60-69",2020,"Liver",32.63
"male","60-69",2021,"Liver",32.22
"male","60-69",2022,"Liver",31.47
"male","60-69",2023,"Liver",33.28
"male","60-69",1963,"Pancreas",50.27
"male","60-69",1964,"Pancreas",33.34
"male","60-69",1965,"Pancreas",40.48
"male","60-69",1966,"Pancreas",44.57
"male","60-69",1967,"Pancreas",55.76
"male","60-69",1968,"Pancreas",56.65
"male","60-69",1969,"Pancreas",54.01
"male","60-69",1970,"Pancreas",44.51
"male","60-69",1971,"Pancreas",40.19
"male","60-69",1972,"Pancreas",43.45
"male","60-69",1973,"Pancreas",52.92
"male","60-69",1974,"Pancreas",48.15
"male","60-69",1975,"Pancreas",54.18
"male","60-69",1976,"Pancreas",49.02
"male","60-69",1977,"Pancreas",45.06
"male","60-69",1978,"Pancreas",46.08
"male","60-69",1979,"Pancreas",56.84
"male","60-69",1980,"Pancreas",45.23
"male","60-69",1981,"Pancreas",49.8
"male","60-69",1982,"Pancreas",52.06
"male","60-69",1983,"Pancreas",49.85
"male","60-69",1984,"Pancreas",58.17
"male","60-69",1985,"Pancreas",48.04
"male","60-69",1986,"Pancreas",47.79
"male","60-69",1987,"Pancreas",52.78
"male","60-69",1988,"Pancreas",55.4
"male","60-69",1989,"Pancreas",47.1
"male","60-69",1990,"Pancreas",38.56
"male","60-69",1991,"Pancreas",49.23
"male","60-69",1992,"Pancreas",40.55
"male","60-69",1993,"Pancreas",43.49
"male","60-69",1994,"Pancreas",46.54
"male","60-69",1995,"Pancreas",50.82
"male","60-69",1996,"Pancreas",45.1
"male","60-69",1997,"Pancreas",46.16
"male","60-69",1998,"Pancreas",48.37
"male","60-69",1999,"Pancreas",48.64
"male","60-69",2000,"Pancreas",43.55
"male","60-69",2001,"Pancreas",42.79
"male","60-69",2002,"Pancreas",41.2
"male","60-69",2003,"Pancreas",47.51
"male","60-69",2004,"Pancreas",62.39
"male","60-69",2005,"Pancreas",49.08
"male","60-69",2006,"Pancreas",51.73
"male","60-69",2007,"Pancreas",51.28
"male","60-69",2008,"Pancreas",53.07
"male","60-69",2009,"Pancreas",52.4
"male","60-69",2010,"Pancreas",51.77
"male","60-69",2011,"Pancreas",47.34
"male","60-69",2012,"Pancreas",51.3
"male","60-69",2013,"Pancreas",43.78
"male","60-69",2014,"Pancreas",57.04
"male","60-69",2015,"Pancreas",54.59
"male","60-69",2016,"Pancreas",61.39
"male","60-69",2017,"Pancreas",52.84
"male","60-69",2018,"Pancreas",58.42
"male","60-69",2019,"Pancreas",53.8
"male","60-69",2020,"Pancreas",48.52
"male","60-69",2021,"Pancreas",55.45
"male","60-69",2022,"Pancreas",48.67
"male","60-69",2023,"Pancreas",52.54
"male","60-69",1963,"Lung & trachea",405.79
"male","60-69",1964,"Lung & trachea",440.34
"male","60-69",1965,"Lung & trachea",429.1
"male","60-69",1966,"Lung & trachea",435.85
"male","60-69",1967,"Lung & trachea",474.63
"male","60-69",1968,"Lung & trachea",432.23
"male","60-69",1969,"Lung & trachea",492.65
"male","60-69",1970,"Lung & trachea",477.27
"male","60-69",1971,"Lung & trachea",500.14
"male","60-69",1972,"Lung & trachea",450.89
"male","60-69",1973,"Lung & trachea",471.82
"male","60-69",1974,"Lung & trachea",491.5
"male","60-69",1975,"Lung & trachea",451.69
"male","60-69",1976,"Lung & trachea",464.53
"male","60-69",1977,"Lung & trachea",474.87
"male","60-69",1978,"Lung & trachea",455.7
"male","60-69",1979,"Lung & trachea",428.03
"male","60-69",1980,"Lung & trachea",442.28
"male","60-69",1981,"Lung & trachea",419.47
"male","60-69",1982,"Lung & trachea",435.8
"male","60-69",1983,"Lung & trachea",423.18
"male","60-69",1984,"Lung & trachea",408.34
"male","60-69",1985,"Lung & trachea",408.32
"male","60-69",1986,"Lung & trachea",379.57
"male","60-69",1987,"Lung & trachea",361
"male","60-69",1988,"Lung & trachea",372.43
"male","60-69",1989,"Lung & trachea",322.77
"male","60-69",1990,"Lung & trachea",325.38
"male","60-69",1991,"Lung & trachea",320.46
"male","60-69",1992,"Lung & trachea",328.62
"male","60-69",1993,"Lung & trachea",300.25
"male","60-69",1994,"Lung & trachea",280.6
"male","60-69",1995,"Lung & trachea",254.56
"male","60-69",1996,"Lung & trachea",247.81
"male","60-69",1997,"Lung & trachea",231.7
"male","60-69",1998,"Lung & trachea",236.93
"male","60-69",1999,"Lung & trachea",218.42
"male","60-69",2000,"Lung & trachea",195.75
"male","60-69",2001,"Lung & trachea",188.02
"male","60-69",2002,"Lung & trachea",189.02
"male","60-69",2003,"Lung & trachea",179.95
"male","60-69",2004,"Lung & trachea",191.28
"male","60-69",2005,"Lung & trachea",187.21
"male","60-69",2006,"Lung & trachea",168.31
"male","60-69",2007,"Lung & trachea",176.49
"male","60-69",2008,"Lung & trachea",187.44
"male","60-69",2009,"Lung & trachea",184.83
"male","60-69",2010,"Lung & trachea",168.87
"male","60-69",2011,"Lung & trachea",161.18
"male","60-69",2012,"Lung & trachea",170.52
"male","60-69",2013,"Lung & trachea",168.06
"male","60-69",2014,"Lung & trachea",174.45
"male","60-69",2015,"Lung & trachea",172.55
"male","60-69",2016,"Lung & trachea",161.59
"male","60-69",2017,"Lung & trachea",152.12
"male","60-69",2018,"Lung & trachea",157.49
"male","60-69",2019,"Lung & trachea",135.64
"male","60-69",2020,"Lung & trachea",136.89
"male","60-69",2021,"Lung & trachea",137.31
"male","60-69",2022,"Lung & trachea",127.35
"male","60-69",2023,"Lung & trachea",122.01
"male","60-69",1963,"Prostate",69.67
"male","60-69",1964,"Prostate",81.96
"male","60-69",1965,"Prostate",76.92
"male","60-69",1966,"Prostate",96.35
"male","60-69",1967,"Prostate",98.86
"male","60-69",1968,"Prostate",93.59
"male","60-69",1969,"Prostate",122.41
"male","60-69",1970,"Prostate",103.07
"male","60-69",1971,"Prostate",122.31
"male","60-69",1972,"Prostate",131.49
"male","60-69",1973,"Prostate",127.01
"male","60-69",1974,"Prostate",125.09
"male","60-69",1975,"Prostate",138.22
"male","60-69",1976,"Prostate",127.55
"male","60-69",1977,"Prostate",179.7
"male","60-69",1978,"Prostate",153.04
"male","60-69",1979,"Prostate",165.87
"male","60-69",1980,"Prostate",160.35
"male","60-69",1981,"Prostate",156.42
"male","60-69",1982,"Prostate",159.7
"male","60-69",1983,"Prostate",164.63
"male","60-69",1984,"Prostate",146
"male","60-69",1985,"Prostate",164.78
"male","60-69",1986,"Prostate",180.28
"male","60-69",1987,"Prostate",156.75
"male","60-69",1988,"Prostate",164.67
"male","60-69",1989,"Prostate",179.48
"male","60-69",1990,"Prostate",153.29
"male","60-69",1991,"Prostate",188.87
"male","60-69",1992,"Prostate",213.48
"male","60-69",1993,"Prostate",256.3
"male","60-69",1994,"Prostate",270.47
"male","60-69",1995,"Prostate",316.83
"male","60-69",1996,"Prostate",365.79
"male","60-69",1997,"Prostate",410.01
"male","60-69",1998,"Prostate",435.78
"male","60-69",1999,"Prostate",462.48
"male","60-69",2000,"Prostate",497.06
"male","60-69",2001,"Prostate",487.99
"male","60-69",2002,"Prostate",553.9
"male","60-69",2003,"Prostate",577.7
"male","60-69",2004,"Prostate",702.73
"male","60-69",2005,"Prostate",706.5
"male","60-69",2006,"Prostate",588.13
"male","60-69",2007,"Prostate",516.02
"male","60-69",2008,"Prostate",478.68
"male","60-69",2009,"Prostate",536.82
"male","60-69",2010,"Prostate",529.72
"male","60-69",2011,"Prostate",490.15
"male","60-69",2012,"Prostate",483.86
"male","60-69",2013,"Prostate",546.56
"male","60-69",2014,"Prostate",487.9
"male","60-69",2015,"Prostate",489.11
"male","60-69",2016,"Prostate",507.9
"male","60-69",2017,"Prostate",522.56
"male","60-69",2018,"Prostate",462.3
"male","60-69",2019,"Prostate",477.61
"male","60-69",2020,"Prostate",445.32
"male","60-69",2021,"Prostate",457.52
